,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
34,SA1,1999/03/01 17:30,2182.48167,606.76,TRADE
35,SA1,1999/03/01 18:00,2108.4416699999997,51.59,TRADE
36,SA1,1999/03/01 18:30,2039.23667,34.72,TRADE
37,SA1,1999/03/01 19:00,1933.1766699999998,37.72,TRADE
38,SA1,1999/03/01 19:30,1862.52833,42.06,TRADE
39,SA1,1999/03/01 20:00,1917.8766699999999,377.04,TRADE
40,SA1,1999/03/01 20:30,1907.985,122.35,TRADE
41,SA1,1999/03/01 21:00,1840.975,54.09,TRADE
42,SA1,1999/03/01 21:30,1767.95667,62.26,TRADE
43,SA1,1999/03/01 22:00,1706.61167,62.26,TRADE
44,SA1,1999/03/01 22:30,1625.635,62.26,TRADE
45,SA1,1999/03/01 23:00,1591.11,32.95,TRADE
46,SA1,1999/03/01 23:30,1585.045,42.04,TRADE
47,SA1,1999/03/02 00:00,1584.14167,22.07,TRADE
48,SA1,1999/03/02 00:30,1583.2816699999998,37.34,TRADE
49,SA1,1999/03/02 01:00,1565.605,36.03,TRADE
50,SA1,1999/03/02 01:30,1434.64333,19.64,TRADE
51,SA1,1999/03/02 02:00,1343.34833,16.84,TRADE
52,SA1,1999/03/02 02:30,1286.735,16.69,TRADE
53,SA1,1999/03/02 03:00,1253.7283300000001,16.1,TRADE
54,SA1,1999/03/02 03:30,1222.99333,15.87,TRADE
55,SA1,1999/03/02 04:00,1207.285,15.78,TRADE
56,SA1,1999/03/02 04:30,1210.315,15.76,TRADE
57,SA1,1999/03/02 05:00,1254.49667,22.96,TRADE
58,SA1,1999/03/02 05:30,1265.075,24.81,TRADE
59,SA1,1999/03/02 06:00,1350.56667,24.81,TRADE
60,SA1,1999/03/02 06:30,1436.82667,47.26,TRADE
61,SA1,1999/03/02 07:00,1541.555,55.96,TRADE
62,SA1,1999/03/02 07:30,1644.9466699999998,60.31,TRADE
63,SA1,1999/03/02 08:00,1676.74667,60.36,TRADE
64,SA1,1999/03/02 08:30,1726.97667,170.9,TRADE
65,SA1,1999/03/02 09:00,1790.44167,171.25,TRADE
66,SA1,1999/03/02 09:30,1813.355,42.92,TRADE
67,SA1,1999/03/02 10:00,1805.85833,42.32,TRADE
68,SA1,1999/03/02 10:30,1823.73333,44.18,TRADE
69,SA1,1999/03/02 11:00,1851.10667,44.18,TRADE
70,SA1,1999/03/02 11:30,1909.195,47.26,TRADE
71,SA1,1999/03/02 12:00,1922.2083300000002,47.26,TRADE
72,SA1,1999/03/02 12:30,1941.4,56.44,TRADE
73,SA1,1999/03/02 13:00,1978.61,44.79,TRADE
74,SA1,1999/03/02 13:30,2003.10833,60.31,TRADE
75,SA1,1999/03/02 14:00,2018.83167,60.31,TRADE
76,SA1,1999/03/02 14:30,2015.7916699999998,62.26,TRADE
77,SA1,1999/03/02 15:00,2015.465,62.26,TRADE
78,SA1,1999/03/02 15:30,2021.0833300000002,60.31,TRADE
79,SA1,1999/03/02 16:00,1993.18,60.31,TRADE
80,SA1,1999/03/02 16:30,1972.46333,60.31,TRADE
81,SA1,1999/03/02 17:00,1929.26,60.31,TRADE
82,SA1,1999/03/02 17:30,1861.72667,56.44,TRADE
83,SA1,1999/03/02 18:00,1775.64833,56.44,TRADE
84,SA1,1999/03/02 18:30,1682.65167,44.18,TRADE
85,SA1,1999/03/02 19:00,1596.64333,44.18,TRADE
86,SA1,1999/03/02 19:30,1553.375,42.04,TRADE
87,SA1,1999/03/02 20:00,1571.57667,42.04,TRADE
88,SA1,1999/03/02 20:30,1560.11833,37.74,TRADE
89,SA1,1999/03/02 21:00,1523.85,37.74,TRADE
90,SA1,1999/03/02 21:30,1497.65,38.46,TRADE
91,SA1,1999/03/02 22:00,1434.46,32.72,TRADE
92,SA1,1999/03/02 22:30,1384.1783300000002,24.38,TRADE
93,SA1,1999/03/02 23:00,1396.2483300000001,31.24,TRADE
94,SA1,1999/03/02 23:30,1405.62,42.04,TRADE
95,SA1,1999/03/03 00:00,1466.79,42.04,TRADE
96,SA1,1999/03/03 00:30,1442.99,44.18,TRADE
97,SA1,1999/03/03 01:00,1451.885,44.18,TRADE
98,SA1,1999/03/03 01:30,1335.27,20.91,TRADE
99,SA1,1999/03/03 02:00,1259.635,19.33,TRADE
100,SA1,1999/03/03 02:30,1189.94167,16.81,TRADE
101,SA1,1999/03/03 03:00,1143.89833,15.98,TRADE
102,SA1,1999/03/03 03:30,1142.31,16.04,TRADE
103,SA1,1999/03/03 04:00,1147.095,24.45,TRADE
104,SA1,1999/03/03 04:30,1154.065,24.81,TRADE
105,SA1,1999/03/03 05:00,1163.025,16.59,TRADE
106,SA1,1999/03/03 05:30,1199.57,20.97,TRADE
107,SA1,1999/03/03 06:00,1309.52833,24.29,TRADE
108,SA1,1999/03/03 06:30,1381.3766699999999,34.09,TRADE
109,SA1,1999/03/03 07:00,1517.8133300000002,47.26,TRADE
110,SA1,1999/03/03 07:30,1596.17167,60.31,TRADE
111,SA1,1999/03/03 08:00,1585.275,60.31,TRADE
112,SA1,1999/03/03 08:30,1612.86167,44.32,TRADE
113,SA1,1999/03/03 09:00,1636.3833300000001,44.23,TRADE
114,SA1,1999/03/03 09:30,1632.46,42.04,TRADE
115,SA1,1999/03/03 10:00,1624.195,42.04,TRADE
116,SA1,1999/03/03 10:30,1628.85167,44.18,TRADE
117,SA1,1999/03/03 11:00,1639.0,44.18,TRADE
118,SA1,1999/03/03 11:30,1659.14833,47.26,TRADE
119,SA1,1999/03/03 12:00,1659.4783300000001,47.26,TRADE
120,SA1,1999/03/03 12:30,1664.92,56.44,TRADE
121,SA1,1999/03/03 13:00,1697.11,56.44,TRADE
122,SA1,1999/03/03 13:30,1723.49667,60.31,TRADE
123,SA1,1999/03/03 14:00,1728.82667,111.5,TRADE
124,SA1,1999/03/03 14:30,1704.435,144.14,TRADE
125,SA1,1999/03/03 15:00,1697.03667,150.09,TRADE
126,SA1,1999/03/03 15:30,1684.86,58.26,TRADE
127,SA1,1999/03/03 16:00,1696.74667,37.1,TRADE
128,SA1,1999/03/03 16:30,1699.675,29.89,TRADE
129,SA1,1999/03/03 17:00,1635.39,43.79,TRADE
130,SA1,1999/03/03 17:30,1610.635,56.44,TRADE
131,SA1,1999/03/03 18:00,1535.35667,56.44,TRADE
132,SA1,1999/03/03 18:30,1498.9283300000002,44.18,TRADE
133,SA1,1999/03/03 19:00,1458.19333,29.05,TRADE
134,SA1,1999/03/03 19:30,1474.5316699999998,42.4,TRADE
135,SA1,1999/03/03 20:00,1495.42333,42.04,TRADE
136,SA1,1999/03/03 20:30,1494.70333,37.74,TRADE
137,SA1,1999/03/03 21:00,1473.79,37.74,TRADE
138,SA1,1999/03/03 21:30,1437.1,62.26,TRADE
139,SA1,1999/03/03 22:00,1386.66333,32.95,TRADE
140,SA1,1999/03/03 22:30,1363.62167,32.95,TRADE
141,SA1,1999/03/03 23:00,1372.915,32.95,TRADE
142,SA1,1999/03/03 23:30,1395.125,42.04,TRADE
143,SA1,1999/03/04 00:00,1455.795,42.04,TRADE
144,SA1,1999/03/04 00:30,1441.0216699999999,44.18,TRADE
145,SA1,1999/03/04 01:00,1458.11833,44.18,TRADE
146,SA1,1999/03/04 01:30,1348.1566699999998,21.96,TRADE
147,SA1,1999/03/04 02:00,1249.12,18.35,TRADE
148,SA1,1999/03/04 02:30,1179.585,16.45,TRADE
149,SA1,1999/03/04 03:00,1149.49333,16.19,TRADE
150,SA1,1999/03/04 03:30,1132.95167,15.73,TRADE
151,SA1,1999/03/04 04:00,1121.35667,15.99,TRADE
152,SA1,1999/03/04 04:30,1120.8116699999998,16.05,TRADE
153,SA1,1999/03/04 05:00,1129.23667,16.31,TRADE
154,SA1,1999/03/04 05:30,1164.21667,23.05,TRADE
155,SA1,1999/03/04 06:00,1258.1883300000002,28.25,TRADE
156,SA1,1999/03/04 06:30,1343.79833,46.34,TRADE
157,SA1,1999/03/04 07:00,1478.7483300000001,726.75,TRADE
158,SA1,1999/03/04 07:30,1552.815,2485.44,TRADE
159,SA1,1999/03/04 08:00,1531.0716699999998,1655.12,TRADE
160,SA1,1999/03/04 08:30,1548.025,24.14,TRADE
161,SA1,1999/03/04 09:00,1604.1766699999998,44.18,TRADE
162,SA1,1999/03/04 09:30,1600.87167,42.04,TRADE
163,SA1,1999/03/04 10:00,1596.5516699999998,42.04,TRADE
164,SA1,1999/03/04 10:30,1559.93333,44.18,TRADE
165,SA1,1999/03/04 11:00,1579.35167,40.68,TRADE
166,SA1,1999/03/04 11:30,1611.27333,47.26,TRADE
167,SA1,1999/03/04 12:00,1605.0016699999999,47.26,TRADE
168,SA1,1999/03/04 12:30,1616.60167,56.44,TRADE
169,SA1,1999/03/04 13:00,1641.52667,58.57,TRADE
170,SA1,1999/03/04 13:30,1655.325,55.54,TRADE
171,SA1,1999/03/04 14:00,1673.4983300000001,56.4,TRADE
172,SA1,1999/03/04 14:30,1673.665,62.26,TRADE
173,SA1,1999/03/04 15:00,1647.72167,62.26,TRADE
174,SA1,1999/03/04 15:30,1645.44,60.31,TRADE
175,SA1,1999/03/04 16:00,1628.67,60.31,TRADE
176,SA1,1999/03/04 16:30,1627.675,60.31,TRADE
177,SA1,1999/03/04 17:00,1609.1766699999998,60.31,TRADE
178,SA1,1999/03/04 17:30,1588.315,56.44,TRADE
179,SA1,1999/03/04 18:00,1544.43167,56.44,TRADE
180,SA1,1999/03/04 18:30,1492.17167,44.18,TRADE
181,SA1,1999/03/04 19:00,1449.86167,44.18,TRADE
182,SA1,1999/03/04 19:30,1457.83833,42.4,TRADE
183,SA1,1999/03/04 20:00,1497.29667,42.04,TRADE
184,SA1,1999/03/04 20:30,1504.33167,37.74,TRADE
185,SA1,1999/03/04 21:00,1472.025,37.74,TRADE
186,SA1,1999/03/04 21:30,1431.2416699999999,37.74,TRADE
187,SA1,1999/03/04 22:00,1388.79833,37.74,TRADE
188,SA1,1999/03/04 22:30,1346.69,32.95,TRADE
189,SA1,1999/03/04 23:00,1359.5616699999998,32.95,TRADE
190,SA1,1999/03/04 23:30,1371.2183300000002,42.04,TRADE
191,SA1,1999/03/05 00:00,1426.5633300000002,42.04,TRADE
192,SA1,1999/03/05 00:30,1426.695,44.18,TRADE
193,SA1,1999/03/05 01:00,1437.44167,44.18,TRADE
194,SA1,1999/03/05 01:30,1328.52833,22.47,TRADE
195,SA1,1999/03/05 02:00,1224.10833,17.09,TRADE
196,SA1,1999/03/05 02:30,1160.0716699999998,16.29,TRADE
197,SA1,1999/03/05 03:00,1114.1266699999999,15.66,TRADE
198,SA1,1999/03/05 03:30,1106.4916699999999,15.23,TRADE
199,SA1,1999/03/05 04:00,1093.295,15.45,TRADE
200,SA1,1999/03/05 04:30,1086.77333,15.76,TRADE
201,SA1,1999/03/05 05:00,1111.0116699999999,15.95,TRADE
202,SA1,1999/03/05 05:30,1163.37167,23.26,TRADE
203,SA1,1999/03/05 06:00,1251.39833,24.85,TRADE
204,SA1,1999/03/05 06:30,1301.92333,22.83,TRADE
205,SA1,1999/03/05 07:00,1424.3766699999999,47.26,TRADE
206,SA1,1999/03/05 07:30,1489.13,60.31,TRADE
207,SA1,1999/03/05 08:00,1478.19333,60.31,TRADE
208,SA1,1999/03/05 08:30,1484.01833,44.18,TRADE
209,SA1,1999/03/05 09:00,1518.48667,44.18,TRADE
210,SA1,1999/03/05 09:30,1540.205,42.04,TRADE
211,SA1,1999/03/05 10:00,1556.35667,42.04,TRADE
212,SA1,1999/03/05 10:30,1552.04667,30.96,TRADE
213,SA1,1999/03/05 11:00,1580.13833,24.81,TRADE
214,SA1,1999/03/05 11:30,1613.57833,25.24,TRADE
215,SA1,1999/03/05 12:00,1621.455,25.24,TRADE
216,SA1,1999/03/05 12:30,1653.715,56.44,TRADE
217,SA1,1999/03/05 13:00,1683.42167,56.44,TRADE
218,SA1,1999/03/05 13:30,1700.24667,60.31,TRADE
219,SA1,1999/03/05 14:00,1713.3333300000002,60.31,TRADE
220,SA1,1999/03/05 14:30,1714.2083300000002,62.26,TRADE
221,SA1,1999/03/05 15:00,1716.82833,62.26,TRADE
222,SA1,1999/03/05 15:30,1711.3216699999998,60.31,TRADE
223,SA1,1999/03/05 16:00,1712.515,60.31,TRADE
224,SA1,1999/03/05 16:30,1718.97167,60.31,TRADE
225,SA1,1999/03/05 17:00,1695.5616699999998,60.31,TRADE
226,SA1,1999/03/05 17:30,1657.70667,56.44,TRADE
227,SA1,1999/03/05 18:00,1579.6983300000002,35.78,TRADE
228,SA1,1999/03/05 18:30,1539.8116699999998,44.18,TRADE
229,SA1,1999/03/05 19:00,1507.02333,44.18,TRADE
230,SA1,1999/03/05 19:30,1476.2583300000001,42.04,TRADE
231,SA1,1999/03/05 20:00,1503.06667,42.04,TRADE
232,SA1,1999/03/05 20:30,1490.4383300000002,37.74,TRADE
233,SA1,1999/03/05 21:00,1461.86833,37.74,TRADE
234,SA1,1999/03/05 21:30,1428.4266699999998,37.74,TRADE
235,SA1,1999/03/05 22:00,1379.475,37.74,TRADE
236,SA1,1999/03/05 22:30,1356.65333,32.95,TRADE
237,SA1,1999/03/05 23:00,1354.22333,32.95,TRADE
238,SA1,1999/03/05 23:30,1357.57,42.04,TRADE
239,SA1,1999/03/06 00:00,1413.97,42.04,TRADE
240,SA1,1999/03/06 00:30,1404.16167,44.18,TRADE
241,SA1,1999/03/06 01:00,1409.16333,44.18,TRADE
242,SA1,1999/03/06 01:30,1297.00333,24.81,TRADE
243,SA1,1999/03/06 02:00,1187.73167,18.83,TRADE
244,SA1,1999/03/06 02:30,1136.37,17.99,TRADE
245,SA1,1999/03/06 03:00,1096.16167,16.62,TRADE
246,SA1,1999/03/06 03:30,1074.81667,16.12,TRADE
247,SA1,1999/03/06 04:00,1049.06,15.7,TRADE
248,SA1,1999/03/06 04:30,1052.06833,14.18,TRADE
249,SA1,1999/03/06 05:00,1053.5533300000002,14.54,TRADE
250,SA1,1999/03/06 05:30,1074.74333,23.03,TRADE
251,SA1,1999/03/06 06:00,1109.42333,24.81,TRADE
252,SA1,1999/03/06 06:30,1140.23167,24.81,TRADE
253,SA1,1999/03/06 07:00,1187.1333300000001,24.81,TRADE
254,SA1,1999/03/06 07:30,1220.23667,24.81,TRADE
255,SA1,1999/03/06 08:00,1255.42,178.84,TRADE
256,SA1,1999/03/06 08:30,1286.385,104.78,TRADE
257,SA1,1999/03/06 09:00,1325.45333,71.78,TRADE
258,SA1,1999/03/06 09:30,1330.27,24.45,TRADE
259,SA1,1999/03/06 10:00,1357.4483300000002,24.81,TRADE
260,SA1,1999/03/06 10:30,1378.725,24.81,TRADE
261,SA1,1999/03/06 11:00,1384.14,24.81,TRADE
262,SA1,1999/03/06 11:30,1388.79833,23.13,TRADE
263,SA1,1999/03/06 12:00,1364.43,24.81,TRADE
264,SA1,1999/03/06 12:30,1355.445,24.81,TRADE
265,SA1,1999/03/06 13:00,1349.85833,24.81,TRADE
266,SA1,1999/03/06 13:30,1338.13833,24.81,TRADE
267,SA1,1999/03/06 14:00,1329.48167,24.81,TRADE
268,SA1,1999/03/06 14:30,1320.83167,27.7,TRADE
269,SA1,1999/03/06 15:00,1309.67333,22.48,TRADE
270,SA1,1999/03/06 15:30,1307.1,22.67,TRADE
271,SA1,1999/03/06 16:00,1312.08167,23.38,TRADE
272,SA1,1999/03/06 16:30,1328.56667,26.53,TRADE
273,SA1,1999/03/06 17:00,1330.7816699999998,25.27,TRADE
274,SA1,1999/03/06 17:30,1330.58833,26.1,TRADE
275,SA1,1999/03/06 18:00,1318.415,26.1,TRADE
276,SA1,1999/03/06 18:30,1294.365,26.25,TRADE
277,SA1,1999/03/06 19:00,1258.71667,26.25,TRADE
278,SA1,1999/03/06 19:30,1242.47,26.98,TRADE
279,SA1,1999/03/06 20:00,1266.89333,28.07,TRADE
280,SA1,1999/03/06 20:30,1234.7483300000001,22.44,TRADE
281,SA1,1999/03/06 21:00,1199.22,20.9,TRADE
282,SA1,1999/03/06 21:30,1186.77333,25.0,TRADE
283,SA1,1999/03/06 22:00,1154.86,21.2,TRADE
284,SA1,1999/03/06 22:30,1146.59667,19.7,TRADE
285,SA1,1999/03/06 23:00,1174.4166699999998,17.16,TRADE
286,SA1,1999/03/06 23:30,1214.55667,18.82,TRADE
287,SA1,1999/03/07 00:00,1287.6366699999999,31.15,TRADE
288,SA1,1999/03/07 00:30,1299.185,36.62,TRADE
289,SA1,1999/03/07 01:00,1312.1133300000001,39.41,TRADE
290,SA1,1999/03/07 01:30,1232.15,20.92,TRADE
291,SA1,1999/03/07 02:00,1133.51333,16.16,TRADE
292,SA1,1999/03/07 02:30,1045.19,14.83,TRADE
293,SA1,1999/03/07 03:00,997.54167,13.9,TRADE
294,SA1,1999/03/07 03:30,968.455,13.6,TRADE
295,SA1,1999/03/07 04:00,944.9233300000001,13.42,TRADE
296,SA1,1999/03/07 04:30,938.58333,13.21,TRADE
297,SA1,1999/03/07 05:00,946.30167,13.13,TRADE
298,SA1,1999/03/07 05:30,943.23833,11.96,TRADE
299,SA1,1999/03/07 06:00,952.09833,11.01,TRADE
300,SA1,1999/03/07 06:30,963.415,12.29,TRADE
301,SA1,1999/03/07 07:00,968.4566699999999,13.85,TRADE
302,SA1,1999/03/07 07:30,992.11333,13.88,TRADE
303,SA1,1999/03/07 08:00,1001.85333,14.44,TRADE
304,SA1,1999/03/07 08:30,1034.45167,15.5,TRADE
305,SA1,1999/03/07 09:00,1075.2516699999999,15.66,TRADE
306,SA1,1999/03/07 09:30,1096.7383300000001,15.8,TRADE
307,SA1,1999/03/07 10:00,1113.83,15.09,TRADE
308,SA1,1999/03/07 10:30,1122.40833,15.2,TRADE
309,SA1,1999/03/07 11:00,1137.16833,15.33,TRADE
310,SA1,1999/03/07 11:30,1146.775,15.42,TRADE
311,SA1,1999/03/07 12:00,1154.0933300000002,15.38,TRADE
312,SA1,1999/03/07 12:30,1149.265,15.35,TRADE
313,SA1,1999/03/07 13:00,1161.8116699999998,15.44,TRADE
314,SA1,1999/03/07 13:30,1161.55833,15.4,TRADE
315,SA1,1999/03/07 14:00,1167.39167,15.46,TRADE
316,SA1,1999/03/07 14:30,1172.2583300000001,15.53,TRADE
317,SA1,1999/03/07 15:00,1176.79667,15.58,TRADE
318,SA1,1999/03/07 15:30,1172.57,15.57,TRADE
319,SA1,1999/03/07 16:00,1179.76333,15.6,TRADE
320,SA1,1999/03/07 16:30,1188.26,15.84,TRADE
321,SA1,1999/03/07 17:00,1200.79667,16.54,TRADE
322,SA1,1999/03/07 17:30,1223.49667,22.67,TRADE
323,SA1,1999/03/07 18:00,1220.68167,22.67,TRADE
324,SA1,1999/03/07 18:30,1214.69,22.67,TRADE
325,SA1,1999/03/07 19:00,1212.19,21.59,TRADE
326,SA1,1999/03/07 19:30,1231.68,22.67,TRADE
327,SA1,1999/03/07 20:00,1285.2083300000002,29.63,TRADE
328,SA1,1999/03/07 20:30,1280.525,24.81,TRADE
329,SA1,1999/03/07 21:00,1256.97,24.45,TRADE
330,SA1,1999/03/07 21:30,1211.315,18.07,TRADE
331,SA1,1999/03/07 22:00,1189.96333,15.47,TRADE
332,SA1,1999/03/07 22:30,1162.5,15.32,TRADE
333,SA1,1999/03/07 23:00,1184.26333,15.25,TRADE
334,SA1,1999/03/07 23:30,1222.92333,25.01,TRADE
335,SA1,1999/03/08 00:00,1312.17333,36.61,TRADE
336,SA1,1999/03/08 00:30,1326.95667,39.41,TRADE
337,SA1,1999/03/08 01:00,1363.73,39.41,TRADE
338,SA1,1999/03/08 01:30,1288.66167,24.45,TRADE
339,SA1,1999/03/08 02:00,1195.25333,15.44,TRADE
340,SA1,1999/03/08 02:30,1121.70667,13.78,TRADE
341,SA1,1999/03/08 03:00,1081.5516699999998,13.57,TRADE
342,SA1,1999/03/08 03:30,1028.43167,9.87,TRADE
343,SA1,1999/03/08 04:00,1015.3566699999999,9.88,TRADE
344,SA1,1999/03/08 04:30,1027.86833,13.04,TRADE
345,SA1,1999/03/08 05:00,1067.83833,13.78,TRADE
346,SA1,1999/03/08 05:30,1094.195,14.21,TRADE
347,SA1,1999/03/08 06:00,1174.99667,15.93,TRADE
348,SA1,1999/03/08 06:30,1276.295,32.81,TRADE
349,SA1,1999/03/08 07:00,1392.2816699999998,47.26,TRADE
350,SA1,1999/03/08 07:30,1468.13167,60.31,TRADE
351,SA1,1999/03/08 08:00,1454.78333,60.31,TRADE
352,SA1,1999/03/08 08:30,1480.06,44.18,TRADE
353,SA1,1999/03/08 09:00,1541.9283300000002,48.2,TRADE
354,SA1,1999/03/08 09:30,1557.73,42.04,TRADE
355,SA1,1999/03/08 10:00,1567.3133300000002,42.04,TRADE
356,SA1,1999/03/08 10:30,1578.29,44.18,TRADE
357,SA1,1999/03/08 11:00,1594.14333,44.18,TRADE
358,SA1,1999/03/08 11:30,1624.425,47.26,TRADE
359,SA1,1999/03/08 12:00,1634.325,47.26,TRADE
360,SA1,1999/03/08 12:30,1674.93333,56.44,TRADE
361,SA1,1999/03/08 13:00,1705.91167,56.44,TRADE
362,SA1,1999/03/08 13:30,1736.1766699999998,60.31,TRADE
363,SA1,1999/03/08 14:00,1775.46333,60.31,TRADE
364,SA1,1999/03/08 14:30,1791.985,62.26,TRADE
365,SA1,1999/03/08 15:00,1795.6166699999999,62.26,TRADE
366,SA1,1999/03/08 15:30,1800.415,60.31,TRADE
367,SA1,1999/03/08 16:00,1802.81833,60.31,TRADE
368,SA1,1999/03/08 16:30,1807.33,60.31,TRADE
369,SA1,1999/03/08 17:00,1797.5933300000002,60.31,TRADE
370,SA1,1999/03/08 17:30,1758.93,56.44,TRADE
371,SA1,1999/03/08 18:00,1686.6166699999999,34.49,TRADE
372,SA1,1999/03/08 18:30,1661.17333,44.18,TRADE
373,SA1,1999/03/08 19:00,1612.28333,44.18,TRADE
374,SA1,1999/03/08 19:30,1581.3233300000002,42.04,TRADE
375,SA1,1999/03/08 20:00,1627.73667,42.04,TRADE
376,SA1,1999/03/08 20:30,1614.6566699999998,37.74,TRADE
377,SA1,1999/03/08 21:00,1580.375,37.74,TRADE
378,SA1,1999/03/08 21:30,1529.9,37.74,TRADE
379,SA1,1999/03/08 22:00,1469.94,37.74,TRADE
380,SA1,1999/03/08 22:30,1410.99333,32.95,TRADE
381,SA1,1999/03/08 23:00,1403.3733300000001,31.59,TRADE
382,SA1,1999/03/08 23:30,1418.075,42.04,TRADE
383,SA1,1999/03/09 00:00,1464.52,42.04,TRADE
384,SA1,1999/03/09 00:30,1453.92,44.18,TRADE
385,SA1,1999/03/09 01:00,1477.1133300000001,44.18,TRADE
386,SA1,1999/03/09 01:30,1385.44333,24.81,TRADE
387,SA1,1999/03/09 02:00,1285.47167,22.63,TRADE
388,SA1,1999/03/09 02:30,1213.39,15.41,TRADE
389,SA1,1999/03/09 03:00,1171.32,14.32,TRADE
390,SA1,1999/03/09 03:30,1150.5083300000001,13.32,TRADE
391,SA1,1999/03/09 04:00,1140.84667,14.07,TRADE
392,SA1,1999/03/09 04:30,1136.6783300000002,15.9,TRADE
393,SA1,1999/03/09 05:00,1157.52667,16.43,TRADE
394,SA1,1999/03/09 05:30,1199.8233300000002,20.06,TRADE
395,SA1,1999/03/09 06:00,1288.72667,22.53,TRADE
396,SA1,1999/03/09 06:30,1370.0316699999998,42.28,TRADE
397,SA1,1999/03/09 07:00,1496.77,47.26,TRADE
398,SA1,1999/03/09 07:30,1575.0016699999999,60.31,TRADE
399,SA1,1999/03/09 08:00,1601.33667,60.31,TRADE
400,SA1,1999/03/09 08:30,1658.115,44.18,TRADE
401,SA1,1999/03/09 09:00,1730.70167,44.18,TRADE
402,SA1,1999/03/09 09:30,1785.895,42.04,TRADE
403,SA1,1999/03/09 10:00,1803.85,42.04,TRADE
404,SA1,1999/03/09 10:30,1829.5416699999998,44.18,TRADE
405,SA1,1999/03/09 11:00,1870.525,44.18,TRADE
406,SA1,1999/03/09 11:30,1915.6266699999999,47.26,TRADE
407,SA1,1999/03/09 12:00,1950.415,47.26,TRADE
408,SA1,1999/03/09 12:30,2002.00333,56.47,TRADE
409,SA1,1999/03/09 13:00,2027.47,56.5,TRADE
410,SA1,1999/03/09 13:30,2080.83667,60.5,TRADE
411,SA1,1999/03/09 14:00,2110.35167,61.12,TRADE
412,SA1,1999/03/09 14:30,2133.765,62.36,TRADE
413,SA1,1999/03/09 15:00,2145.845,62.3,TRADE
414,SA1,1999/03/09 15:30,2151.89833,60.39,TRADE
415,SA1,1999/03/09 16:00,2181.51333,60.35,TRADE
416,SA1,1999/03/09 16:30,2197.165,60.44,TRADE
417,SA1,1999/03/09 17:00,2170.965,60.32,TRADE
418,SA1,1999/03/09 17:30,2119.02,56.44,TRADE
419,SA1,1999/03/09 18:00,1989.68333,56.44,TRADE
420,SA1,1999/03/09 18:30,1917.46667,44.18,TRADE
421,SA1,1999/03/09 19:00,1842.6666699999998,44.18,TRADE
422,SA1,1999/03/09 19:30,1793.1033300000001,42.04,TRADE
423,SA1,1999/03/09 20:00,1797.02667,42.4,TRADE
424,SA1,1999/03/09 20:30,1733.76333,37.74,TRADE
425,SA1,1999/03/09 21:00,1672.64,37.74,TRADE
426,SA1,1999/03/09 21:30,1597.75667,37.74,TRADE
427,SA1,1999/03/09 22:00,1511.61167,37.74,TRADE
428,SA1,1999/03/09 22:30,1433.3766699999999,31.59,TRADE
429,SA1,1999/03/09 23:00,1403.97,29.88,TRADE
430,SA1,1999/03/09 23:30,1413.4366699999998,42.04,TRADE
