,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
58,VIC1,1999/07/02 05:30,4660.256670000001,13.86,TRADE
59,VIC1,1999/07/02 06:00,4796.105,14.1,TRADE
60,VIC1,1999/07/02 06:30,5135.78,25.19,TRADE
61,VIC1,1999/07/02 07:00,5435.37167,39.51,TRADE
62,VIC1,1999/07/02 07:30,5561.02333,27.34,TRADE
63,VIC1,1999/07/02 08:00,5855.68833,44.09,TRADE
64,VIC1,1999/07/02 08:30,6031.885,41.81,TRADE
65,VIC1,1999/07/02 09:00,6101.27167,31.79,TRADE
66,VIC1,1999/07/02 09:30,6228.28,34.16,TRADE
67,VIC1,1999/07/02 10:00,6208.31,25.64,TRADE
68,VIC1,1999/07/02 10:30,6187.63833,22.91,TRADE
69,VIC1,1999/07/02 11:00,6119.283329999999,21.33,TRADE
70,VIC1,1999/07/02 11:30,6079.13667,20.43,TRADE
71,VIC1,1999/07/02 12:00,6047.83833,20.25,TRADE
72,VIC1,1999/07/02 12:30,6019.91,21.06,TRADE
73,VIC1,1999/07/02 13:00,5943.118329999999,20.65,TRADE
74,VIC1,1999/07/02 13:30,6081.545,21.48,TRADE
75,VIC1,1999/07/02 14:00,6038.88667,20.84,TRADE
76,VIC1,1999/07/02 14:30,5985.301670000001,20.72,TRADE
77,VIC1,1999/07/02 15:00,5948.12833,20.7,TRADE
78,VIC1,1999/07/02 15:30,5919.51333,20.6,TRADE
79,VIC1,1999/07/02 16:00,5861.79833,20.48,TRADE
80,VIC1,1999/07/02 16:30,5812.046670000001,20.4,TRADE
81,VIC1,1999/07/02 17:00,5900.98833,22.0,TRADE
82,VIC1,1999/07/02 17:30,6133.795,35.13,TRADE
83,VIC1,1999/07/02 18:00,6374.75833,42.19,TRADE
84,VIC1,1999/07/02 18:30,6299.18333,30.52,TRADE
85,VIC1,1999/07/02 19:00,6134.88667,32.38,TRADE
86,VIC1,1999/07/02 19:30,5948.5816700000005,27.64,TRADE
87,VIC1,1999/07/02 20:00,5873.93,31.09,TRADE
88,VIC1,1999/07/02 20:30,5723.81833,31.84,TRADE
89,VIC1,1999/07/02 21:00,5650.23167,36.42,TRADE
90,VIC1,1999/07/02 21:30,5496.8333299999995,29.16,TRADE
91,VIC1,1999/07/02 22:00,5367.35333,27.0,TRADE
92,VIC1,1999/07/02 22:30,5335.33833,33.74,TRADE
93,VIC1,1999/07/02 23:00,5310.07667,34.85,TRADE
94,VIC1,1999/07/02 23:30,5788.23833,49.51,TRADE
95,VIC1,1999/07/03 00:00,5769.73333,48.59,TRADE
96,VIC1,1999/07/03 00:30,5647.921670000001,35.45,TRADE
97,VIC1,1999/07/03 01:00,5458.275,30.37,TRADE
98,VIC1,1999/07/03 01:30,5649.75833,36.73,TRADE
99,VIC1,1999/07/03 02:00,5513.373329999999,31.58,TRADE
100,VIC1,1999/07/03 02:30,5285.14333,26.69,TRADE
101,VIC1,1999/07/03 03:00,5054.5816700000005,27.03,TRADE
102,VIC1,1999/07/03 03:30,4856.53,23.03,TRADE
103,VIC1,1999/07/03 04:00,4734.413329999999,21.4,TRADE
104,VIC1,1999/07/03 04:30,4601.4566700000005,18.6,TRADE
105,VIC1,1999/07/03 05:00,4538.255,16.64,TRADE
106,VIC1,1999/07/03 05:30,4481.89,14.84,TRADE
107,VIC1,1999/07/03 06:00,4483.126670000001,15.88,TRADE
108,VIC1,1999/07/03 06:30,4578.71,20.65,TRADE
109,VIC1,1999/07/03 07:00,4657.98,22.63,TRADE
110,VIC1,1999/07/03 07:30,4588.13667,19.94,TRADE
111,VIC1,1999/07/03 08:00,4737.14,23.09,TRADE
112,VIC1,1999/07/03 08:30,4947.20167,32.47,TRADE
113,VIC1,1999/07/03 09:00,5105.40333,35.85,TRADE
114,VIC1,1999/07/03 09:30,5285.5416700000005,44.77,TRADE
115,VIC1,1999/07/03 10:00,5277.158329999999,44.32,TRADE
116,VIC1,1999/07/03 10:30,5291.20167,39.63,TRADE
117,VIC1,1999/07/03 11:00,5255.868329999999,34.8,TRADE
118,VIC1,1999/07/03 11:30,5192.54,33.28,TRADE
119,VIC1,1999/07/03 12:00,5101.875,32.1,TRADE
120,VIC1,1999/07/03 12:30,5092.36667,31.99,TRADE
121,VIC1,1999/07/03 13:00,5060.63333,31.63,TRADE
122,VIC1,1999/07/03 13:30,5127.47667,30.68,TRADE
123,VIC1,1999/07/03 14:00,5062.555,29.79,TRADE
124,VIC1,1999/07/03 14:30,5008.62833,28.43,TRADE
125,VIC1,1999/07/03 15:00,4980.81667,26.9,TRADE
126,VIC1,1999/07/03 15:30,4976.881670000001,25.03,TRADE
127,VIC1,1999/07/03 16:00,4976.845,27.17,TRADE
128,VIC1,1999/07/03 16:30,4891.05333,24.05,TRADE
129,VIC1,1999/07/03 17:00,5169.47667,32.52,TRADE
130,VIC1,1999/07/03 17:30,5417.63833,39.9,TRADE
131,VIC1,1999/07/03 18:00,5747.06333,45.35,TRADE
132,VIC1,1999/07/03 18:30,5750.44167,46.4,TRADE
133,VIC1,1999/07/03 19:00,5597.29,43.76,TRADE
134,VIC1,1999/07/03 19:30,5440.158329999999,36.34,TRADE
135,VIC1,1999/07/03 20:00,5315.89833,35.16,TRADE
136,VIC1,1999/07/03 20:30,5227.475,31.76,TRADE
137,VIC1,1999/07/03 21:00,5151.10667,32.02,TRADE
138,VIC1,1999/07/03 21:30,5065.506670000001,31.14,TRADE
139,VIC1,1999/07/03 22:00,4968.53,29.63,TRADE
140,VIC1,1999/07/03 22:30,4962.55333,26.22,TRADE
141,VIC1,1999/07/03 23:00,4959.48167,22.6,TRADE
142,VIC1,1999/07/03 23:30,5365.18833,34.7,TRADE
143,VIC1,1999/07/04 00:00,5350.97333,32.23,TRADE
144,VIC1,1999/07/04 00:30,5263.453329999999,29.75,TRADE
145,VIC1,1999/07/04 01:00,5131.98333,30.16,TRADE
146,VIC1,1999/07/04 01:30,5312.52167,31.28,TRADE
147,VIC1,1999/07/04 02:00,5198.176670000001,29.33,TRADE
148,VIC1,1999/07/04 02:30,4992.211670000001,26.29,TRADE
149,VIC1,1999/07/04 03:00,4777.31,17.36,TRADE
150,VIC1,1999/07/04 03:30,4630.13667,16.52,TRADE
151,VIC1,1999/07/04 04:00,4501.77333,15.16,TRADE
152,VIC1,1999/07/04 04:30,4343.67333,14.19,TRADE
153,VIC1,1999/07/04 05:00,4228.368329999999,12.16,TRADE
154,VIC1,1999/07/04 05:30,4192.365,12.21,TRADE
155,VIC1,1999/07/04 06:00,4177.89667,12.15,TRADE
156,VIC1,1999/07/04 06:30,4190.05333,12.4,TRADE
157,VIC1,1999/07/04 07:00,4244.42,13.9,TRADE
158,VIC1,1999/07/04 07:30,4101.12167,12.79,TRADE
159,VIC1,1999/07/04 08:00,4178.13,17.57,TRADE
160,VIC1,1999/07/04 08:30,4285.81,17.21,TRADE
161,VIC1,1999/07/04 09:00,4413.86333,15.27,TRADE
162,VIC1,1999/07/04 09:30,4538.091670000001,27.01,TRADE
163,VIC1,1999/07/04 10:00,4645.163329999999,30.72,TRADE
164,VIC1,1999/07/04 10:30,4625.66,28.27,TRADE
165,VIC1,1999/07/04 11:00,4632.79,26.47,TRADE
166,VIC1,1999/07/04 11:30,4605.46,26.89,TRADE
167,VIC1,1999/07/04 12:00,4588.36667,21.95,TRADE
168,VIC1,1999/07/04 12:30,4575.36333,21.22,TRADE
169,VIC1,1999/07/04 13:00,4555.63333,21.18,TRADE
170,VIC1,1999/07/04 13:30,4623.11,19.04,TRADE
171,VIC1,1999/07/04 14:00,4512.215,13.57,TRADE
172,VIC1,1999/07/04 14:30,4496.86667,13.28,TRADE
173,VIC1,1999/07/04 15:00,4429.63667,12.75,TRADE
174,VIC1,1999/07/04 15:30,4432.025,12.13,TRADE
175,VIC1,1999/07/04 16:00,4491.89667,12.18,TRADE
176,VIC1,1999/07/04 16:30,4485.68833,12.19,TRADE
177,VIC1,1999/07/04 17:00,4630.376670000001,17.32,TRADE
178,VIC1,1999/07/04 17:30,4893.3316700000005,31.45,TRADE
179,VIC1,1999/07/04 18:00,5405.6,43.47,TRADE
180,VIC1,1999/07/04 18:30,5555.09,47.9,TRADE
181,VIC1,1999/07/04 19:00,5475.921670000001,44.67,TRADE
182,VIC1,1999/07/04 19:30,5374.955,43.07,TRADE
183,VIC1,1999/07/04 20:00,5308.845,42.23,TRADE
184,VIC1,1999/07/04 20:30,5201.38833,31.84,TRADE
185,VIC1,1999/07/04 21:00,5130.8333299999995,33.05,TRADE
186,VIC1,1999/07/04 21:30,5014.216670000001,31.74,TRADE
187,VIC1,1999/07/04 22:00,4942.2083299999995,29.96,TRADE
188,VIC1,1999/07/04 22:30,4898.15667,31.47,TRADE
189,VIC1,1999/07/04 23:00,4824.975,28.94,TRADE
190,VIC1,1999/07/04 23:30,5174.80333,32.89,TRADE
191,VIC1,1999/07/05 00:00,5187.595,30.93,TRADE
192,VIC1,1999/07/05 00:30,5110.36667,28.87,TRADE
193,VIC1,1999/07/05 01:00,5040.038329999999,25.02,TRADE
194,VIC1,1999/07/05 01:30,5327.595,27.68,TRADE
195,VIC1,1999/07/05 02:00,5226.953329999999,24.38,TRADE
196,VIC1,1999/07/05 02:30,5071.89667,20.32,TRADE
197,VIC1,1999/07/05 03:00,4885.0416700000005,17.23,TRADE
198,VIC1,1999/07/05 03:30,4727.27833,16.35,TRADE
199,VIC1,1999/07/05 04:00,4614.605,14.78,TRADE
200,VIC1,1999/07/05 04:30,4475.26,13.83,TRADE
201,VIC1,1999/07/05 05:00,4450.95167,14.04,TRADE
202,VIC1,1999/07/05 05:30,4461.55333,14.06,TRADE
203,VIC1,1999/07/05 06:00,4622.625,18.56,TRADE
204,VIC1,1999/07/05 06:30,4934.575,19.3,TRADE
205,VIC1,1999/07/05 07:00,5261.41167,22.04,TRADE
206,VIC1,1999/07/05 07:30,5376.13667,17.12,TRADE
207,VIC1,1999/07/05 08:00,5640.9566700000005,25.56,TRADE
208,VIC1,1999/07/05 08:30,5859.881670000001,34.43,TRADE
209,VIC1,1999/07/05 09:00,5944.32167,30.88,TRADE
210,VIC1,1999/07/05 09:30,6035.538329999999,30.37,TRADE
211,VIC1,1999/07/05 10:00,6011.98167,29.14,TRADE
212,VIC1,1999/07/05 10:30,6002.84833,25.01,TRADE
213,VIC1,1999/07/05 11:00,5973.36167,20.94,TRADE
214,VIC1,1999/07/05 11:30,5931.825,22.47,TRADE
215,VIC1,1999/07/05 12:00,5909.17333,20.81,TRADE
216,VIC1,1999/07/05 12:30,5824.6666700000005,20.65,TRADE
217,VIC1,1999/07/05 13:00,5729.84333,20.54,TRADE
218,VIC1,1999/07/05 13:30,5818.645,21.04,TRADE
219,VIC1,1999/07/05 14:00,5783.126670000001,21.05,TRADE
220,VIC1,1999/07/05 14:30,5747.4,21.15,TRADE
221,VIC1,1999/07/05 15:00,5709.26167,20.78,TRADE
222,VIC1,1999/07/05 15:30,5674.665,20.69,TRADE
223,VIC1,1999/07/05 16:00,5741.245,20.7,TRADE
224,VIC1,1999/07/05 16:30,5673.39,20.77,TRADE
225,VIC1,1999/07/05 17:00,5750.08,21.09,TRADE
226,VIC1,1999/07/05 17:30,6103.90167,28.59,TRADE
227,VIC1,1999/07/05 18:00,6401.26833,44.59,TRADE
228,VIC1,1999/07/05 18:30,6388.52167,35.21,TRADE
229,VIC1,1999/07/05 19:00,6217.405,29.13,TRADE
230,VIC1,1999/07/05 19:30,6010.18,22.97,TRADE
231,VIC1,1999/07/05 20:00,5907.93,23.53,TRADE
232,VIC1,1999/07/05 20:30,5775.52667,40.16,TRADE
233,VIC1,1999/07/05 21:00,5696.0,38.04,TRADE
234,VIC1,1999/07/05 21:30,5542.70167,31.79,TRADE
235,VIC1,1999/07/05 22:00,5427.52833,25.47,TRADE
236,VIC1,1999/07/05 22:30,5309.873329999999,41.03,TRADE
237,VIC1,1999/07/05 23:00,5173.913329999999,26.61,TRADE
238,VIC1,1999/07/05 23:30,5572.905,39.33,TRADE
239,VIC1,1999/07/06 00:00,5494.64333,34.25,TRADE
240,VIC1,1999/07/06 00:30,5431.565,43.41,TRADE
241,VIC1,1999/07/06 01:00,5268.13833,30.15,TRADE
242,VIC1,1999/07/06 01:30,5535.97333,29.98,TRADE
243,VIC1,1999/07/06 02:00,5433.26,30.07,TRADE
244,VIC1,1999/07/06 02:30,5265.90667,28.42,TRADE
245,VIC1,1999/07/06 03:00,5083.39667,26.73,TRADE
246,VIC1,1999/07/06 03:30,4918.87833,24.04,TRADE
247,VIC1,1999/07/06 04:00,4792.995,19.98,TRADE
248,VIC1,1999/07/06 04:30,4654.775,14.03,TRADE
249,VIC1,1999/07/06 05:00,4583.85333,13.95,TRADE
250,VIC1,1999/07/06 05:30,4654.22667,19.01,TRADE
251,VIC1,1999/07/06 06:00,4727.93333,18.19,TRADE
252,VIC1,1999/07/06 06:30,5094.63,24.49,TRADE
253,VIC1,1999/07/06 07:00,5417.81333,31.6,TRADE
254,VIC1,1999/07/06 07:30,5505.165,23.42,TRADE
255,VIC1,1999/07/06 08:00,5794.81,33.48,TRADE
256,VIC1,1999/07/06 08:30,6074.18333,42.97,TRADE
257,VIC1,1999/07/06 09:00,6178.0433299999995,31.66,TRADE
258,VIC1,1999/07/06 09:30,6283.84667,31.56,TRADE
259,VIC1,1999/07/06 10:00,6198.39833,28.18,TRADE
260,VIC1,1999/07/06 10:30,6205.27167,28.99,TRADE
261,VIC1,1999/07/06 11:00,6167.58833,29.7,TRADE
262,VIC1,1999/07/06 11:30,6141.34667,31.33,TRADE
263,VIC1,1999/07/06 12:00,6123.195,30.85,TRADE
264,VIC1,1999/07/06 12:30,6055.49167,28.7,TRADE
265,VIC1,1999/07/06 13:00,6055.0833299999995,28.07,TRADE
266,VIC1,1999/07/06 13:30,6136.6,27.71,TRADE
267,VIC1,1999/07/06 14:00,6116.905,26.11,TRADE
268,VIC1,1999/07/06 14:30,6042.97833,21.97,TRADE
269,VIC1,1999/07/06 15:00,6017.198329999999,21.63,TRADE
270,VIC1,1999/07/06 15:30,6001.2933299999995,21.04,TRADE
271,VIC1,1999/07/06 16:00,5972.075,20.93,TRADE
272,VIC1,1999/07/06 16:30,5928.85333,21.14,TRADE
273,VIC1,1999/07/06 17:00,6031.035,23.54,TRADE
274,VIC1,1999/07/06 17:30,6292.14667,32.32,TRADE
275,VIC1,1999/07/06 18:00,6535.35167,35.61,TRADE
276,VIC1,1999/07/06 18:30,6468.30833,34.52,TRADE
277,VIC1,1999/07/06 19:00,6303.07667,29.53,TRADE
278,VIC1,1999/07/06 19:30,6106.98,25.69,TRADE
279,VIC1,1999/07/06 20:00,5997.993329999999,22.1,TRADE
280,VIC1,1999/07/06 20:30,5840.41167,27.0,TRADE
281,VIC1,1999/07/06 21:00,5754.975,28.36,TRADE
282,VIC1,1999/07/06 21:30,5630.9583299999995,25.19,TRADE
283,VIC1,1999/07/06 22:00,5496.51,23.31,TRADE
284,VIC1,1999/07/06 22:30,5367.78167,30.44,TRADE
285,VIC1,1999/07/06 23:00,5281.0416700000005,25.79,TRADE
286,VIC1,1999/07/06 23:30,5668.04833,32.52,TRADE
287,VIC1,1999/07/07 00:00,5582.30833,30.22,TRADE
288,VIC1,1999/07/07 00:30,5507.295,29.26,TRADE
289,VIC1,1999/07/07 01:00,5379.67,27.63,TRADE
290,VIC1,1999/07/07 01:30,5683.63,30.12,TRADE
291,VIC1,1999/07/07 02:00,5532.88,28.24,TRADE
292,VIC1,1999/07/07 02:30,5334.06,25.9,TRADE
293,VIC1,1999/07/07 03:00,5080.51,17.99,TRADE
294,VIC1,1999/07/07 03:30,4923.665,16.04,TRADE
295,VIC1,1999/07/07 04:00,4747.24667,13.52,TRADE
296,VIC1,1999/07/07 04:30,4622.53667,13.77,TRADE
297,VIC1,1999/07/07 05:00,4601.94167,14.02,TRADE
298,VIC1,1999/07/07 05:30,4621.6683299999995,14.02,TRADE
299,VIC1,1999/07/07 06:00,4747.5,13.96,TRADE
300,VIC1,1999/07/07 06:30,5072.68,21.24,TRADE
301,VIC1,1999/07/07 07:00,5354.13667,22.62,TRADE
302,VIC1,1999/07/07 07:30,5512.065,19.87,TRADE
303,VIC1,1999/07/07 08:00,5834.5833299999995,26.15,TRADE
304,VIC1,1999/07/07 08:30,6016.8333299999995,25.77,TRADE
305,VIC1,1999/07/07 09:00,6113.546670000001,26.77,TRADE
306,VIC1,1999/07/07 09:30,6061.756670000001,31.3,TRADE
307,VIC1,1999/07/07 10:00,6033.83,27.36,TRADE
308,VIC1,1999/07/07 10:30,6069.385,27.85,TRADE
309,VIC1,1999/07/07 11:00,5987.06167,25.4,TRADE
310,VIC1,1999/07/07 11:30,5917.25333,25.96,TRADE
311,VIC1,1999/07/07 12:00,5869.41,25.94,TRADE
312,VIC1,1999/07/07 12:30,5756.875,23.06,TRADE
313,VIC1,1999/07/07 13:00,5741.93333,23.79,TRADE
314,VIC1,1999/07/07 13:30,5858.675,26.6,TRADE
315,VIC1,1999/07/07 14:00,5897.1666700000005,23.69,TRADE
316,VIC1,1999/07/07 14:30,5879.48667,22.55,TRADE
317,VIC1,1999/07/07 15:00,5849.498329999999,20.52,TRADE
318,VIC1,1999/07/07 15:30,5808.31667,20.43,TRADE
319,VIC1,1999/07/07 16:00,5830.091670000001,21.15,TRADE
320,VIC1,1999/07/07 16:30,5812.58,20.41,TRADE
321,VIC1,1999/07/07 17:00,5898.82,21.57,TRADE
322,VIC1,1999/07/07 17:30,6109.80333,33.22,TRADE
323,VIC1,1999/07/07 18:00,6412.60833,43.14,TRADE
324,VIC1,1999/07/07 18:30,6380.078329999999,32.01,TRADE
325,VIC1,1999/07/07 19:00,6201.875,26.02,TRADE
326,VIC1,1999/07/07 19:30,6040.5816700000005,23.72,TRADE
327,VIC1,1999/07/07 20:00,5929.23333,25.62,TRADE
328,VIC1,1999/07/07 20:30,5791.29,27.6,TRADE
329,VIC1,1999/07/07 21:00,5694.75833,26.29,TRADE
330,VIC1,1999/07/07 21:30,5557.78167,24.87,TRADE
331,VIC1,1999/07/07 22:00,5462.045,21.0,TRADE
332,VIC1,1999/07/07 22:30,5340.64333,24.07,TRADE
333,VIC1,1999/07/07 23:00,5252.37,23.94,TRADE
334,VIC1,1999/07/07 23:30,5674.74,31.31,TRADE
335,VIC1,1999/07/08 00:00,5596.078329999999,27.62,TRADE
336,VIC1,1999/07/08 00:30,5452.115,24.67,TRADE
337,VIC1,1999/07/08 01:00,5348.953329999999,24.82,TRADE
338,VIC1,1999/07/08 01:30,5622.31167,28.58,TRADE
339,VIC1,1999/07/08 02:00,5515.61667,23.5,TRADE
340,VIC1,1999/07/08 02:30,5283.46833,16.06,TRADE
341,VIC1,1999/07/08 03:00,5100.48,14.11,TRADE
342,VIC1,1999/07/08 03:30,4855.42333,13.31,TRADE
343,VIC1,1999/07/08 04:00,4700.19667,5.65,TRADE
344,VIC1,1999/07/08 04:30,4621.26167,11.88,TRADE
345,VIC1,1999/07/08 05:00,4577.296670000001,10.37,TRADE
346,VIC1,1999/07/08 05:30,4667.85167,12.48,TRADE
347,VIC1,1999/07/08 06:00,4789.2066700000005,13.69,TRADE
348,VIC1,1999/07/08 06:30,5123.051670000001,15.37,TRADE
349,VIC1,1999/07/08 07:00,5400.52667,14.09,TRADE
350,VIC1,1999/07/08 07:30,5529.873329999999,17.58,TRADE
351,VIC1,1999/07/08 08:00,5835.355,25.89,TRADE
352,VIC1,1999/07/08 08:30,6051.77833,24.84,TRADE
353,VIC1,1999/07/08 09:00,6109.765,28.46,TRADE
354,VIC1,1999/07/08 09:30,6206.88,31.3,TRADE
355,VIC1,1999/07/08 10:00,6095.631670000001,21.13,TRADE
356,VIC1,1999/07/08 10:30,6061.785,22.05,TRADE
357,VIC1,1999/07/08 11:00,5965.525,20.27,TRADE
358,VIC1,1999/07/08 11:30,5932.698329999999,19.97,TRADE
359,VIC1,1999/07/08 12:00,5857.97333,19.91,TRADE
360,VIC1,1999/07/08 12:30,5835.0,20.04,TRADE
361,VIC1,1999/07/08 13:00,5781.36,19.97,TRADE
362,VIC1,1999/07/08 13:30,5861.35833,20.22,TRADE
363,VIC1,1999/07/08 14:00,5839.87167,20.16,TRADE
364,VIC1,1999/07/08 14:30,5776.48,19.97,TRADE
365,VIC1,1999/07/08 15:00,5750.27333,19.94,TRADE
366,VIC1,1999/07/08 15:30,5689.5816700000005,19.76,TRADE
367,VIC1,1999/07/08 16:00,5705.89,19.72,TRADE
368,VIC1,1999/07/08 16:30,5687.69333,18.87,TRADE
369,VIC1,1999/07/08 17:00,5772.158329999999,18.42,TRADE
370,VIC1,1999/07/08 17:30,6031.2916700000005,32.07,TRADE
371,VIC1,1999/07/08 18:00,6380.618329999999,36.02,TRADE
372,VIC1,1999/07/08 18:30,6336.546670000001,32.95,TRADE
373,VIC1,1999/07/08 19:00,6225.115,31.94,TRADE
374,VIC1,1999/07/08 19:30,6043.98833,31.33,TRADE
375,VIC1,1999/07/08 20:00,5944.0416700000005,31.07,TRADE
376,VIC1,1999/07/08 20:30,5848.283329999999,30.9,TRADE
377,VIC1,1999/07/08 21:00,5737.02833,30.58,TRADE
378,VIC1,1999/07/08 21:30,5564.5816700000005,22.35,TRADE
379,VIC1,1999/07/08 22:00,5441.086670000001,19.39,TRADE
380,VIC1,1999/07/08 22:30,5341.93833,23.36,TRADE
381,VIC1,1999/07/08 23:00,5293.631670000001,23.95,TRADE
382,VIC1,1999/07/08 23:30,5724.98167,35.91,TRADE
383,VIC1,1999/07/09 00:00,5627.086670000001,26.73,TRADE
384,VIC1,1999/07/09 00:30,5513.285,25.33,TRADE
385,VIC1,1999/07/09 01:00,5397.555,24.33,TRADE
386,VIC1,1999/07/09 01:30,5638.935,25.32,TRADE
387,VIC1,1999/07/09 02:00,5534.50833,20.65,TRADE
388,VIC1,1999/07/09 02:30,5308.578329999999,16.74,TRADE
389,VIC1,1999/07/09 03:00,5083.68667,14.75,TRADE
390,VIC1,1999/07/09 03:30,4879.015,13.81,TRADE
391,VIC1,1999/07/09 04:00,4727.875,13.42,TRADE
392,VIC1,1999/07/09 04:30,4624.6683299999995,13.0,TRADE
393,VIC1,1999/07/09 05:00,4588.868329999999,11.68,TRADE
394,VIC1,1999/07/09 05:30,4593.75833,12.35,TRADE
395,VIC1,1999/07/09 06:00,4765.195,13.52,TRADE
396,VIC1,1999/07/09 06:30,5076.09667,14.82,TRADE
397,VIC1,1999/07/09 07:00,5311.545,14.03,TRADE
398,VIC1,1999/07/09 07:30,5420.23333,14.04,TRADE
399,VIC1,1999/07/09 08:00,5719.19167,18.05,TRADE
400,VIC1,1999/07/09 08:30,5956.26333,23.38,TRADE
401,VIC1,1999/07/09 09:00,6067.68667,20.51,TRADE
402,VIC1,1999/07/09 09:30,6161.60667,23.52,TRADE
403,VIC1,1999/07/09 10:00,6087.0833299999995,20.49,TRADE
404,VIC1,1999/07/09 10:30,6067.68,20.48,TRADE
405,VIC1,1999/07/09 11:00,6028.13,20.33,TRADE
406,VIC1,1999/07/09 11:30,5990.501670000001,20.24,TRADE
407,VIC1,1999/07/09 12:00,5933.705,19.09,TRADE
408,VIC1,1999/07/09 12:30,5828.413329999999,18.05,TRADE
409,VIC1,1999/07/09 13:00,5773.953329999999,18.02,TRADE
410,VIC1,1999/07/09 13:30,5874.14667,18.37,TRADE
411,VIC1,1999/07/09 14:00,5786.68333,18.0,TRADE
412,VIC1,1999/07/09 14:30,5675.845,14.11,TRADE
413,VIC1,1999/07/09 15:00,5637.25833,14.05,TRADE
414,VIC1,1999/07/09 15:30,5549.985,14.04,TRADE
415,VIC1,1999/07/09 16:00,5459.02,14.04,TRADE
416,VIC1,1999/07/09 16:30,5408.23167,14.7,TRADE
417,VIC1,1999/07/09 17:00,5527.9,19.74,TRADE
418,VIC1,1999/07/09 17:30,5765.546670000001,20.2,TRADE
